frame.frame.encap_type,frame.frame.time,frame.frame.time_utc,frame.frame.time_epoch,frame.frame.offset_shift,frame.frame.time_delta,frame.frame.time_delta_displayed,frame.frame.time_relative,frame.frame.number,frame.frame.len,frame.frame.cap_len,frame.frame.marked,frame.frame.ignored,frame.frame.protocols,sll.sll.etype,sll.sll.ifindex,sll.sll.hatype,sll.sll.pkttype,sll.sll.halen,sll.sll.src.eth,sll.sll.unused,ip.ip.version,ip.ip.hdr_len,ip.ip.dsfield,ip.ip.dsfield_tree,ip.ip.len,ip.ip.id,ip.ip.flags,ip.ip.flags_tree,ip.ip.frag_offset,ip.ip.ttl,ip.ip.proto,ip.ip.checksum,ip.ip.checksum.status,ip.ip.src,ip.ip.addr,ip.ip.src_host,ip.ip.host,ip.ip.dst,ip.ip.dst_host,udp.udp.srcport,udp.udp.dstport,udp.udp.port,udp.udp.length,udp.udp.checksum,udp.udp.checksum.status,udp.udp.stream,udp.Timestamps,udp.udp.payload,dns.dns.id,dns.dns.flags,dns.dns.flags_tree,dns.dns.count.queries,dns.dns.count.answers,dns.dns.count.auth_rr,dns.dns.count.add_rr,dns.Queries,dns.Additional records,dns.Answers,dns.dns.unsolicited,dns.dns.response_to,dns.dns.time,dns.Authoritative nameservers
210,"Nov 14, 2025 21:58:42.015744000 +06","Nov 14, 2025 15:58:42.015744000 UTC",1763135922.015744000,0.000000000,0.093221000,0.093221000,108.125354000,94,109,109,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",89,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbcc,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,50207,50207,69,0xd966,2,0,"{'udp.time_relative': '108.125354000', 'udp.time_delta': '0.093221000'}",bf:d5:84:00:00:01:00:01:00:00:00:00:08:70:61:61:69:62:7a:78:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0a:00:01:c0:0c:00:0a:00:01:00:00:00:00:00:02:b0:20,0xbfd5,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaibzxa.tunnel.devgossips.me: type NULL, class IN': {'dns.qry.name': 'paaibzxa.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '10', 'dns.qry.class': '0x0001'}}",,"{'paaibzxa.tunnel.devgossips.me: type NULL, class IN': {'dns.resp.name': 'paaibzxa.tunnel.devgossips.me', 'dns.resp.type': '10', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '2', 'dns.null': 'b0:20'}}",,91,4.188003000,
210,"Nov 14, 2025 21:58:46.019907000 +06","Nov 14, 2025 15:58:46.019907000 UTC",1763135926.019907000,0.000000000,4.004163000,4.004163000,112.129517000,95,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,50207,53,53,66,0xba55,2,0,"{'udp.time_relative': '112.129517000', 'udp.time_delta': '4.004163000'}",fc:33:01:00:00:01:00:00:00:00:00:01:08:70:61:61:69:62:7a:78:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0a:00:01:00:00:29:10:00:00:00:80:00:00:00,0xfc33,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaibzxq.tunnel.devgossips.me: type NULL, class IN': {'dns.qry.name': 'paaibzxq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '10', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 21:58:46.111340000 +06","Nov 14, 2025 15:58:46.111340000 UTC",1763135926.111340000,0.000000000,0.091433000,0.091433000,112.220950000,96,109,109,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",89,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbcc,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,50207,50207,69,0xb337,2,0,"{'udp.time_relative': '112.220950000', 'udp.time_delta': '0.091433000'}",de:04:84:00:00:01:00:01:00:00:00:00:08:70:61:61:69:62:7a:78:69:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0a:00:01:c0:0c:00:0a:00:01:00:00:00:00:00:02:b0:20,0xde04,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaibzxi.tunnel.devgossips.me: type NULL, class IN': {'dns.qry.name': 'paaibzxi.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '10', 'dns.qry.class': '0x0001'}}",,"{'paaibzxi.tunnel.devgossips.me: type NULL, class IN': {'dns.resp.name': 'paaibzxi.tunnel.devgossips.me', 'dns.resp.type': '10', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '2', 'dns.null': 'b0:20'}}",,93,4.188817000,
210,"Nov 14, 2025 21:58:50.115982000 +06","Nov 14, 2025 15:58:50.115982000 UTC",1763135930.115982000,0.000000000,4.004642000,4.004642000,116.225592000,97,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,50207,53,53,66,0x9427,2,0,"{'udp.time_relative': '116.225592000', 'udp.time_delta': '4.004642000'}",1a:62:01:00:00:01:00:00:00:00:00:01:08:70:61:61:69:62:7a:78:79:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0a:00:01:00:00:29:10:00:00:00:80:00:00:00,0x1a62,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaibzxy.tunnel.devgossips.me: type NULL, class IN': {'dns.qry.name': 'paaibzxy.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '10', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
210,"Nov 14, 2025 21:58:50.207715000 +06","Nov 14, 2025 15:58:50.207715000 UTC",1763135930.207715000,0.000000000,0.091733000,0.091733000,116.317325000,98,109,109,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",89,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,50,17,0xfbcc,2,152.42.243.83,192.168.0.161,152.42.243.83,192.168.0.161,192.168.0.161,192.168.0.161,53,50207,50207,69,0x8d08,2,0,"{'udp.time_relative': '116.317325000', 'udp.time_delta': '0.091733000'}",fc:33:84:00:00:01:00:01:00:00:00:00:08:70:61:61:69:62:7a:78:71:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0a:00:01:c0:0c:00:0a:00:01:00:00:00:00:00:02:b0:20,0xfc33,0x8400,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '1', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '0', 'dns.flags.recavail': '0', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,1,0,0,"{'paaibzxq.tunnel.devgossips.me: type NULL, class IN': {'dns.qry.name': 'paaibzxq.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '10', 'dns.qry.class': '0x0001'}}",,"{'paaibzxq.tunnel.devgossips.me: type NULL, class IN': {'dns.resp.name': 'paaibzxq.tunnel.devgossips.me', 'dns.resp.type': '10', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '0', 'dns.resp.len': '2', 'dns.null': 'b0:20'}}",,95,4.187808000,
210,"Nov 14, 2025 21:58:52.904535000 +06","Nov 14, 2025 15:58:52.904535000 UTC",1763135932.904535000,0.000000000,2.696820000,2.696820000,119.014145000,99,95,95,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",75,0x254a,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x9365,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,60874,53,53,55,0x22b5,2,5,"{'udp.time_relative': '0.000000000', 'udp.time_delta': '0.000000000'}",c4:2a:01:00:00:01:00:00:00:00:00:00:12:63:6f:6e:6e:65:63:74:69:76:69:74:79:2d:63:68:65:63:6b:06:75:62:75:6e:74:75:03:63:6f:6d:00:00:01:00:01,0xc42a,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'connectivity-check.ubuntu.com: type A, class IN': {'dns.qry.name': 'connectivity-check.ubuntu.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,,,,,
210,"Nov 14, 2025 21:58:52.904549000 +06","Nov 14, 2025 15:58:52.904549000 UTC",1763135932.904549000,0.000000000,0.000014000,0.000014000,119.014159000,100,95,95,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:06,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",75,0x254b,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x9364,2,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.1,192.168.0.1,60874,53,53,55,0x14b1,2,5,"{'udp.time_relative': '0.000014000', 'udp.time_delta': '0.000014000'}",b7:2e:01:00:00:01:00:00:00:00:00:00:12:63:6f:6e:6e:65:63:74:69:76:69:74:79:2d:63:68:65:63:6b:06:75:62:75:6e:74:75:03:63:6f:6d:00:00:1c:00:01,0xb72e,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,0,"{'connectivity-check.ubuntu.com: type AAAA, class IN': {'dns.qry.name': 'connectivity-check.ubuntu.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,,,,,
210,"Nov 14, 2025 21:58:52.906549000 +06","Nov 14, 2025 15:58:52.906549000 UTC",1763135932.906549000,0.000000000,0.002000000,0.002000000,119.016159000,101,287,287,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,69:70,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",267,0x2d04,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x8aeb,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,60874,60874,247,0x7ec3,2,5,"{'udp.time_relative': '0.002014000', 'udp.time_delta': '0.002000000'}",c4:2a:81:80:00:01:00:0c:00:00:00:00:12:63:6f:6e:6e:65:63:74:69:76:69:74:79:2d:63:68:65:63:6b:06:75:62:75:6e:74:75:03:63:6f:6d:00:00:01:00:01:c0:0c:00:01:00:01:00:00:00:e9:00:04:b9:7d:be:60:c0:0c:00:01:00:01:00:00:00:e9:00:04:5b:bd:5b:62:c0:0c:00:01:00:01:00:00:00:e9:00:04:5b:bd:5b:31:c0:0c:00:01:00:01:00:00:00:e9:00:04:5b:bd:5b:30:c0:0c:00:01:00:01:00:00:00:e9:00:04:b9:7d:be:62:c0:0c:00:01:00:01:00:00:00:e9:00:04:b9:7d:be:12:c0:0c:00:01:00:01:00:00:00:e9:00:04:5b:bd:5b:60:c0:0c:00:01:00:01:00:00:00:e9:00:04:b9:7d:be:11:c0:0c:00:01:00:01:00:00:00:e9:00:04:b9:7d:be:31:c0:0c:00:01:00:01:00:00:00:e9:00:04:b9:7d:be:30:c0:0c:00:01:00:01:00:00:00:e9:00:04:5b:bd:5b:61:c0:0c:00:01:00:01:00:00:00:e9:00:04:b9:7d:be:61,0xc42a,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,12,0,0,"{'connectivity-check.ubuntu.com: type A, class IN': {'dns.qry.name': 'connectivity-check.ubuntu.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '1', 'dns.qry.class': '0x0001'}}",,"{'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.96': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '185.125.190.96'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.98': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '91.189.91.98'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.49': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '91.189.91.49'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.48': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '91.189.91.48'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.98': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '185.125.190.98'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.18': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '185.125.190.18'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.96': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '91.189.91.96'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.17': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '185.125.190.17'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.49': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '185.125.190.49'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.48': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '185.125.190.48'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 91.189.91.97': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '91.189.91.97'}, 'connectivity-check.ubuntu.com: type A, class IN, addr 185.125.190.97': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '1', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '233', 'dns.resp.len': '4', 'dns.a': '185.125.190.97'}}",,99,0.002014000,
210,"Nov 14, 2025 21:58:52.906550000 +06","Nov 14, 2025 15:58:52.906550000 UTC",1763135932.906550000,0.000000000,0.000001000,0.000001000,119.016160000,102,431,431,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,0,6,b4:0f:3b:d1:2b:30,74:75,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",411,0x2d05,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0x8a5a,2,192.168.0.1,192.168.0.161,192.168.0.1,192.168.0.161,192.168.0.161,192.168.0.161,53,60874,60874,391,0xc8fb,2,5,"{'udp.time_relative': '0.002015000', 'udp.time_delta': '0.000001000'}",b7:2e:81:80:00:01:00:0c:00:00:00:00:12:63:6f:6e:6e:65:63:74:69:76:69:74:79:2d:63:68:65:63:6b:06:75:62:75:6e:74:75:03:63:6f:6d:00:00:1c:00:01:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:97:c0:0c:00:1c:00:01:00:00:00:a7:00:10:20:01:06:7c:15:62:00:00:00:00:00:00:00:00:00:23:c0:0c:00:1c:00:01:00:00:00:a7:00:10:20:01:06:7c:15:62:00:00:00:00:00:00:00:00:00:24:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:2b:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:97:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:98:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:23:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:22:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:98:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:02:00:01:00:00:00:00:00:00:01:96:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:2a:c0:0c:00:1c:00:01:00:00:00:a7:00:10:26:20:00:2d:40:00:00:01:00:00:00:00:00:00:00:96,0xb72e,0x8180,"{'dns.flags.response': '1', 'dns.flags.opcode': '0', 'dns.flags.authoritative': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.recavail': '1', 'dns.flags.z': '0', 'dns.flags.authenticated': '0', 'dns.flags.checkdisable': '0', 'dns.flags.rcode': '0'}",1,12,0,0,"{'connectivity-check.ubuntu.com: type AAAA, class IN': {'dns.qry.name': 'connectivity-check.ubuntu.com', 'dns.qry.name.len': '29', 'dns.count.labels': '3', 'dns.qry.type': '28', 'dns.qry.class': '0x0001'}}",,"{'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::197': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::197'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2001:67c:1562::23': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2001:67c:1562::23'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2001:67c:1562::24': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2001:67c:1562::24'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::2b': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::2b'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::97': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::97'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::98': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::98'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::23': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::23'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::22': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::22'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::198': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::198'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4002:1::196': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4002:1::196'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::2a': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::2a'}, 'connectivity-check.ubuntu.com: type AAAA, class IN, addr 2620:2d:4000:1::96': {'dns.resp.name': 'connectivity-check.ubuntu.com', 'dns.resp.type': '28', 'dns.resp.class': '0x0001', 'dns.resp.ttl': '167', 'dns.resp.len': '16', 'dns.aaaa': '2620:2d:4000:1::96'}}",,100,0.002001000,
210,"Nov 14, 2025 21:58:54.211421000 +06","Nov 14, 2025 15:58:54.211421000 UTC",1763135934.211421000,0.000000000,1.304871000,1.304871000,120.321031000,103,106,106,0,0,sll:ethertype:ip:udp:dns,0x0800,2,1,4,6,40:9f:38:88:5e:ad,00:00,4,20,0x00,"{'ip.dsfield.dscp': '0', 'ip.dsfield.ecn': '0'}",86,0x0000,0x02,"{'ip.flags.rb': '0', 'ip.flags.df': '1', 'ip.flags.mf': '0'}",0,64,17,0xedcf,2,192.168.0.161,152.42.243.83,192.168.0.161,152.42.243.83,152.42.243.83,152.42.243.83,50207,53,53,66,0x8df7,2,0,"{'udp.time_relative': '120.321031000', 'udp.time_delta': '4.003706000'}",38:91:01:00:00:01:00:00:00:00:00:01:08:70:61:61:69:62:7a:79:61:06:74:75:6e:6e:65:6c:0a:64:65:76:67:6f:73:73:69:70:73:02:6d:65:00:00:0a:00:01:00:00:29:10:00:00:00:80:00:00:00,0x3891,0x0100,"{'dns.flags.response': '0', 'dns.flags.opcode': '0', 'dns.flags.truncated': '0', 'dns.flags.recdesired': '1', 'dns.flags.z': '0', 'dns.flags.checkdisable': '0'}",1,0,0,1,"{'paaibzya.tunnel.devgossips.me: type NULL, class IN': {'dns.qry.name': 'paaibzya.tunnel.devgossips.me', 'dns.qry.name.len': '29', 'dns.count.labels': '4', 'dns.qry.type': '10', 'dns.qry.class': '0x0001'}}","{'<Root>: type OPT': {'dns.resp.name': '<Root>', 'dns.resp.type': '41', 'dns.rr.udp_payload_size': '4096', 'dns.resp.ext_rcode': '0x00', 'dns.resp.edns0_version': '0', 'dns.resp.z': '0x8000', 'dns.resp.z_tree': {'dns.resp.z.do': '1', 'dns.resp.z.reserved': '0x0000'}, 'dns.resp.len': '0'}}",,,,,
